Unique_ID,Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,Evaluated_AID_Contract_Num,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,URI,USAID_Geography,USAID_Project_Number,Digital_Object_Identifier,Date_Form,year_x,country_code,country_year,Business & Investment Environment,Child Health,Civil Society & Media Effectiveness,Economic Gender Gap,Education Quality,Environmental Policy,Export Sophistication,GDP Per Capita (PPP),Government Effectiveness,Information & Communication Technology (ICT) Adoption,Liberal Democracy,Open Government,Poverty Rate ($5/Day),Safety & Security,Social Group Equality,Tax System Effectiveness,Trade Freedom,iso,year_y,comm_missing,comm_score,cap_missing,cap_score,0_near,1_near,2_near,3_near,4_near
PA-00K-GRB,,"""""Associate Cooperative Agreement No. AID-696-LA-10-00001 under Leader Cooperative Agreement No EEM--00-09-00007-00"""" ~|~_©_~|~ Project title: Sustaining biodiversity conservation in and around Nyungwe National Park (NNP)",Special Evaluation,Documents,AID-696-LA-10-00001,,5/1/2015 0:00,,Animals ~|~_©_~|~ Bamboo ~|~_©_~|~ Communities ~|~_©_~|~ Crimes ~|~_©_~|~ Fires ~|~_©_~|~ Knowledge ~|~_©_~|~ Monkeys ~|~_©_~|~ Surveys,Rwanda,AID-696-LA-10-00001,http://pdf.usaid.gov/pdf_docs/PA00KGRB.pdf,933 KB,"009052 - Wildlife Conservation Society (WCS) (New York, NY)",,008598 - USAID. Mission to Rwanda,English,application/pdf,,,,Environmental protection and conservation,May-15,,,,"Evaluation of conservation education and outreach initiatives around Nyungwe National Park (NNP)[, Rwanda]",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwNzk1,Rwanda,,,2015-05-01,2015,RWA,RWA_2015,0.604933082890951,0.623795039636001,0.437826541274817,0.8637870422076669,,0.555555555555556,,0.178925740895832,0.515932855146117,,0.182746878547106,,,0.5600426514975041,0.855034946932436,0.305555555555556,,RWA,2015,2.0,0.6124115012267431,4.0,0.43701306400097123,BEN_2015,BFA_2016,BEN_2017,PNG_2018,BFA_2013
PA-00K-GPX,,At head of title: USAID/West Africa (USAID/WA) evaluation & analytical services (EAS) project for the regional peace and governance programs ~|~_©_~|~ Submitted as: EAS West Africa - jaime mon pays SFCG project evaluation ~|~_©_~|~ Evaluated project USAID cooperative agreement number listed in document as IDA-624-A-11-00002 ~|~_©_~|~ Evaluated project title: J'aime mon pays (JMP),Final Evaluation Report,Documents,AID-624-M-13-00001,,5/1/2014 0:00,,Peace building ~|~_©_~|~ Governance ~|~_©_~|~ Regional level ~|~_©_~|~ Local capacity building ~|~_©_~|~ Community leadership ~|~_©_~|~ Regional participation ~|~_©_~|~ Gender integration ~|~_©_~|~ Conflict resolution ~|~_©_~|~ Communication media ~|~_©_~|~ Radio ~|~_©_~|~ Theater,Ivory Coast,AID-624-A-11-00002,http://pdf.usaid.gov/pdf_docs/PA00KGPX.pdf,522 KB,"008360 - The Mitchell Group, Inc. (TMG)",,012600 - USAID. Mission to West Africa,English,application/pdf,,,,Post conflict societies,May-14,,,,Evaluation of the j'aime mon pays project in Cote d'Ivoire : final report,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwNzYx,,,,2014-05-01,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-00K-GJ2,,"""Report"" ~|~_©_~|~ Project title: Zambia-led prevention initiative (ZPI) ~|~_©_~|~ Final evaluation: PA-00K-6WV",Special Evaluation,Documents,GHS-I-02-07-00008-00 ~|~_©_~|~ GHS-I-00-07-00008-00 ~|~_©_~|~ AID-GHS-I-02-07-00008 ~|~_©_~|~ AID-GHS-I-00-07-00008,,6/1/2014 0:00,,HIV/AIDS ~|~_©_~|~ Disease prevention and control ~|~_©_~|~ Vulnerable groups ~|~_©_~|~ At-risk groups ~|~_©_~|~ Behavior change ~|~_©_~|~ Gender equality ~|~_©_~|~ Voluntary Counseling and Testing (VCT) for HIV/AIDS ~|~_©_~|~ Substance abuse ~|~_©_~|~ Gender based violence ~|~_©_~|~ Disease transmission,Zambia,GHS-I-02-07-00008-00 ~|~_©_~|~ GHS-I-00-07-00008-00 ~|~_©_~|~ AID-GHS-I-02-07-00008 ~|~_©_~|~ AID-GHS-I-00-07-00008,http://pdf.usaid.gov/pdf_docs/PA00KGJ2.pdf,1024 KB,000974 - Population Council ~|~_©_~|~ 013682 - FHI 360,,013626 - U.S. President's Emergency Plan for AIDS Relief (PEPFAR) ~|~_©_~|~ 010929 - USAID. Bur. for Global Health. Ofc. of HIV/AIDS,English,application/pdf,,,,HIV / AIDS,Jun-14,,,,Midline evaluation of the Zambia-led prevention initiative (ZPI),,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwNjI3,Zambia,,,2014-06-01,2014,ZMB,ZMB_2014,0.45750472983031,0.41314490474216403,0.762800417972832,0.640251249187032,,,0.432704331021939,0.29968391419430396,0.41990645951677896,,0.424517593643587,0.382176707544777,,0.611462799567667,0.6932435930623871,0.222222222222222,,ZMB,2014,2.0,0.5195387746536186,3.0,0.45170357846255815,MOZ_2013,TZA_2015,MOZ_2015,IND_2016,LBR_2013
PA-00K-GHS,,"""Prepared under RFTOP No. SOL-121-14-000001"" ~|~_©_~|~ Evaluated project title: Moldova civil society strengthening program (MCSSP)",Final Evaluation Report,Documents,AID-121-TO-14-00001 ~|~_©_~|~ AID-RAN-I-00-09-00018 ~|~_©_~|~ RAN-I-00-09-00018-00,,3/1/2015 0:00,,Civil society ~|~_©_~|~ Civil society organizations (CSO) ~|~_©_~|~ Governance ~|~_©_~|~ Gender relations ~|~_©_~|~ Financial management ~|~_©_~|~ Accounting ~|~_©_~|~ Transparency ~|~_©_~|~ Community mobilization ~|~_©_~|~ Information dissemination,Moldova,AID-121-A-00-09-00708,http://pdf.usaid.gov/pdf_docs/PA00KGHS.pdf,2767 KB,008414 - Mendez England and Associates,,"011039 - USAID. Regional Mission to Ukraine, Belarus, Moldova ~|~_©_~|~ 013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research",English,application/pdf,,,"Reimer, Melanie ~|~_©_~|~ Damon, Mawadda ~|~_©_~|~ Onica, Timur",Civil society,Mar-15,,,,Final performance evaluation of USAID/Moldova civil society strengthening program (MCSSP),,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwNjIx,,,,2015-03-01,2015,MDA,MDA_2015,0.408125526878275,0.8456326357266429,0.7784743991640541,0.833281385734512,,0.444444444444444,0.500700996551855,0.5200968028902029,0.38707582222575204,,0.5357548240635639,,0.886567164179105,0.711361460205604,0.847010095780482,0.37037037037037,,MDA,2015,2.0,0.6137232553802553,2.0,0.6250349564141983,PER_2018,ALB_2017,ALB_2014,ALB_2015,JAM_2014
PA-00K-G7H,,Evaluated project title: Health research program (HaRP) ~|~_©_~|~ Project title: Global health technical assistance project bridge IV (GH Tech IV),Final Evaluation Report,Documents,AID-OAA-C-13-00113,,8/1/2014 0:00,,Health research ~|~_©_~|~ Disease prevention and control ~|~_©_~|~ Prenatal care ~|~_©_~|~ Infections ~|~_©_~|~ Child mortality ~|~_©_~|~ Child survival activities ~|~_©_~|~ Maternal child health care ~|~_©_~|~ Oral rehydration therapy ~|~_©_~|~ Zinc ~|~_©_~|~ Benzene hexachloride ~|~_©_~|~ Antibiotics ~|~_©_~|~ Prevention of mother-to-child transmission of HIV (PMTCT),,GHS-A-00-03-00020-00 ~|~_©_~|~ AID-GHS-A-00-03-00020,http://pdf.usaid.gov/pdf_docs/PA00KG7H.pdf,1747 KB,"011492 - Development & Training Services, Inc. (dTS)",,010822 - USAID. Bur. for Global Health,English,application/pdf,,,"Agyepong, Irene ~|~_©_~|~ Franco, Lynne ~|~_©_~|~ et al.",Maternal child health care,Aug-14,,,,Health research program (HaRP) evaluation : final report,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwMzk5,,,,2014-08-01,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-00K-G79,,"""RFTOP- SOL- 613-14-000004"" ~|~_©_~|~ Evaluated project title: Strategic economic research and analysis (SERA)",Special Evaluation,Documents,AID-613-O-14-00010,,11/1/2014 0:00,,Economic research ~|~_©_~|~ Data quality ~|~_©_~|~ Economic growth ~|~_©_~|~ Economic policy ~|~_©_~|~ Poverty reduction ~|~_©_~|~ Employment ~|~_©_~|~ Gender equality,Zimbabwe,AID-613-C-11-00001,http://pdf.usaid.gov/pdf_docs/PA00KG79.pdf,1114 KB,040847 - DNA Economics,,008628 - USAID. Mission to Zimbabwe,English,application/pdf,,,,Financial management,Nov-14,,,,Zimbabwe strategic economic research & analysis (SERA) program mid-term evaluation (final report),,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwMzk0,Zimbabwe,,,2014-11-01,2014,ZWE,ZWE_2014,0.149162159725797,0.515907746269918,0.437826541274817,0.711089806296921,,,0.38975408283126795,0.268653746071864,0.26942754275818104,,0.20885357548240602,0.13499965512263198,,0.5804915138354979,0.37535594097851394,0.48148148148148107,,ZWE,2014,2.0,0.315892227521254,3.0,0.42050609350328955,MRT_2013,MRT_2017,AGO_2016,BGD_2017,AGO_2013
PA-00K-G43,,Originally published 8 September 2014 ~|~_©_~|~ Submitted as: Final evaluation report tubaramure PM2A program ~|~_©_~|~ Mid-term evaluation: PD-ACX-414,Final Evaluation Report,Documents,AID-FFP-A-09-00004,,10/1/2014 0:00,,Child nutrition ~|~_©_~|~ Malnutrition ~|~_©_~|~ Food security ~|~_©_~|~ Food for Peace Title II ~|~_©_~|~ Households ~|~_©_~|~ Access to resources ~|~_©_~|~ Local level ~|~_©_~|~ Villages ~|~_©_~|~ Food rationing ~|~_©_~|~ Health service utilization ~|~_©_~|~ Health behavior ~|~_©_~|~ Women ~|~_©_~|~ Nutrient improvement,Burundi,AID-FFP-A-09-00004,http://pdf.usaid.gov/pdf_docs/PA00KG43.pdf,3423 KB,007337 - Catholic Relief Services (CRS),,007648 - USAID. Ofc. of Food for Peace (FFP),English,application/pdf,,,"McMillan, Della E. ~|~_©_~|~ Sidikiba, Sidibe",Child nutrition,22-Oct-14,,,,"Final evaluation report for the tubaramure PM2A program, cooperative agreement no. AID-FFP-A-09-00004-0",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwMzA0,Burundi,,,2014-10-01,2014,BDI,BDI_2014,0.21416570079045802,0.48585528333076,0.4712643678160921,0.9027706078883871,,,,0.027252785071314,0.286665463069594,,0.128263337116913,,,0.40604601966155,0.7222366036758999,0.305555555555556,,BDI,2014,3.0,0.49185906236791455,4.0,0.33043991241747767,NGA_2018,TZA_2017,GIN_2017,MDG_2018,NGA_2017
PA-00K-G3K,,Footer title: PROSAN-rayuwa final evaluation report,Final Evaluation Report,Documents,FFP-A-00-07-00006-07 ~|~_©_~|~ AID-FFP-A-00-07-00006,,10/1/2011 0:00,,Food security ~|~_©_~|~ Nutrition improvement ~|~_©_~|~ Food for Peace Title II ~|~_©_~|~ Rural areas ~|~_©_~|~ Income generation ~|~_©_~|~ Agricultural development ~|~_©_~|~ Livelihood ~|~_©_~|~ Resource allocation ~|~_©_~|~ Disasters ~|~_©_~|~ Malnutrition ~|~_©_~|~ Water resources,Niger,FFP-A-00-07-00006-07 ~|~_©_~|~ AID-FFP-A-00-07-00006,http://pdf.usaid.gov/pdf_docs/PA00KG3K.pdf,848 KB,011662 - TANGO International Inc. ~|~_©_~|~ 007337 - Catholic Relief Services (CRS),,007648 - USAID. Ofc. of Food for Peace (FFP),English,application/pdf,,,,Food aid programs,"October, 2011",,,,"Food and nutritional security program, PROSAN-rayuwa, a Title II program of USAID : final evaluation report",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwMjkw,Niger,,,2011-10-01,2011,NGA,NGA_2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-00K-FZH,,,Final Evaluation Report,Documents,AID-FFP-G-12-00056,,5/1/2014 0:00,,Food security ~|~_©_~|~ Rainfall distribution ~|~_©_~|~ Vulnerable groups ~|~_©_~|~ Agricultural income ~|~_©_~|~ Households ~|~_©_~|~ Access to resources ~|~_©_~|~ Communities ~|~_©_~|~ Community leadership ~|~_©_~|~ Early warning systems ~|~_©_~|~ Disaster rehabilitation ~|~_©_~|~ Villages ~|~_©_~|~ Trade promotion ~|~_©_~|~ Women,Mali,AID-FFP-G-12-00056,http://pdf.usaid.gov/pdf_docs/PA00KFZH.pdf,1265 KB,041012 - Kara-Consult ~|~_©_~|~ 007337 - Catholic Relief Services (CRS),,007648 - USAID. Ofc. of Food for Peace (FFP),English,application/pdf,,,,Food security,May-14,,,,"Final evaluation of Catholic Relief Services (CRS) Mali ""duwute"" project, AID-FFP-G-12-00056",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwMjA3,Mali,,,2014-05-01,2014,MLI,MLI_2014,0.281909614156323,0.36457609124166207,0.8317659352142109,0.5694126920771421,,,0.331685044143837,0.19790315171659398,0.29302716151595,,0.368898978433598,,,0.38851395540588296,0.909914574165157,0.296296296296296,,MLI,2014,3.0,0.532533964708055,3.0,0.3862525193620618,LBR_2016,LBR_2014,BFA_2018,LBR_2018,NGA_2015
PA-00K-FZD,,Originally submitted in December 2013 ~|~_©_~|~ Mid-term evaluation: PA-00K-9TH,Final Evaluation Report,Documents,FFP-A-00-08-00068-00 ~|~_©_~|~ AID-FFP-A-00-08-00068,,3/1/2014 0:00,,Food security ~|~_©_~|~ Food for Peace Title II ~|~_©_~|~ Agroforestry ~|~_©_~|~ Agribusiness ~|~_©_~|~ Agricultural enterprises ~|~_©_~|~ Savings ~|~_©_~|~ Farmers ~|~_©_~|~ Communities ~|~_©_~|~ Households ~|~_©_~|~ Vulnerable groups ~|~_©_~|~ Malnutrition ~|~_©_~|~ Child nutrition ~|~_©_~|~ Radio communications ~|~_©_~|~ Pregnancy ~|~_©_~|~ Women ~|~_©_~|~ Access to services ~|~_©_~|~ Villages,Mali,FFP-A-00-08-00068-00 ~|~_©_~|~ AID-FFP-A-00-08-00068,http://pdf.usaid.gov/pdf_docs/PA00KFZD.pdf,3718 KB,007337 - Catholic Relief Services (CRS),,007648 - USAID. Ofc. of Food for Peace (FFP),English,application/pdf,,,"McMillan, Della E. ~|~_©_~|~ Sidikiba, Sidibe",Food aid programs,2-Mar-14,,,,"Report of the final qualitative evaluation of the Consortium for Food Security in Mali (CFSM) ""Nema"" program, P.L. 480 Title II multi-year assistance program, FFP-A-00-08-00068-00",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwMjA0,Mali,,,2014-03-01,2014,MLI,MLI_2014,0.281909614156323,0.36457609124166207,0.8317659352142109,0.5694126920771421,,,0.331685044143837,0.19790315171659398,0.29302716151595,,0.368898978433598,,,0.38851395540588296,0.909914574165157,0.296296296296296,,MLI,2014,3.0,0.532533964708055,3.0,0.3862525193620618,LBR_2016,LBR_2014,BFA_2018,LBR_2018,NGA_2015
PA-00K-FWV,,,Special Evaluation,Documents,AID-FFP-A-09-00005,,1/1/2013 0:00,,Accountability ~|~_©_~|~ Communities ~|~_©_~|~ Diseases ~|~_©_~|~ Economic development ~|~_©_~|~ Economics ~|~_©_~|~ Nutrition,Guatemala,,http://pdf.usaid.gov/pdf_docs/PA00KFWV.pdf,441 KB,Mercy Corps,,USAId,English,application/pdf,,,,Food security,Apr-13,,,,PROCOMIDA (MYAP) Fiscal Year 2013 Annual Results Report,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwMTYx,,,,2013-01-01,2013,GTM,GTM_2013,0.41724110961166394,0.8018598204781279,0.8411703239289449,0.648862995345489,,0.222222222222222,0.488859838581335,0.46148265463046095,0.376824437285991,,0.46538024971623204,,,0.605950772704302,0.12011390111312499,0.148148148148148,,GTM,2013,2.0,0.3747640956017464,3.0,0.5320422851081871,HND_2015,NIC_2014,HND_2013,LKA_2014,UZB_2015
PA-00K-FWR,,Project title: Revitalizing agricultural/pastoral incomes and new markets for enhanced resilience and recovery (RAIN+) ~|~_©_~|~ Earlier project title: Revitalizing agricultural/pastoral incomes and new markets (RAIN),Final Evaluation Report,Documents,DFD-A-00-09-00087-00 ~|~_©_~|~ AID-DFD-A-00-09-00087,,2/1/2014 0:00,,Agricultural income ~|~_©_~|~ Market development ~|~_©_~|~ Economic recovery ~|~_©_~|~ Food security ~|~_©_~|~ Natural resource management ~|~_©_~|~ Animal health ~|~_©_~|~ Seeds ~|~_©_~|~ Agricultural inputs ~|~_©_~|~ Cash income ~|~_©_~|~ Savings ~|~_©_~|~ Credit ~|~_©_~|~ Microfinance ~|~_©_~|~ Water sanitation ~|~_©_~|~ Hygiene ~|~_©_~|~ Regional development,Ethiopia,DFD-A-00-09-00087-00 ~|~_©_~|~ AID-DFD-A-00-09-00087,http://pdf.usaid.gov/pdf_docs/PA00KFWR.pdf,1467 KB,013649 - Mercy Corps,,000624 - USAID. Ofc. of U.S. Foreign Disaster Assistance (OFDA),English,application/pdf,,,"Celebic, Zlatan",Agricultural markets,Feb-14,,,,"Final evaluation : revitalizing agricultural/pastoral incomes and new markets, Oromia and Somali Region, Ethiopia Zlatan",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwMTU5,Ethiopia,,,2014-02-01,2014,ETH,ETH_2014,0.19936868878742398,0.253804905294027,0.34378265412748205,0.5735796660247829,,,0.311375089992801,0.152640443163848,0.435798917327766,,0.10669693530079499,0.248582152515072,,0.430988575569221,0.333160755889205,0.296296296296296,,ETH,2014,2.0,0.29227763970345577,3.0,0.3178124116816344,AFG_2018,AFG_2017,AFG_2014,AGO_2018,AFG_2015
PA-00K-FWM,,"""Externally Conducted"" ~|~_©_~|~ Project title: Localized emergency assistance response in Niger (LEARN)",Final Evaluation Report,Documents,AID-FFP-G-10-00034,,1/1/2011 0:00,,Emergency relief ~|~_©_~|~ Households ~|~_©_~|~ Consumption patterns ~|~_©_~|~ Distribution ~|~_©_~|~ Access to services ~|~_©_~|~ Registration ~|~_©_~|~ Markets ~|~_©_~|~ Child mortality ~|~_©_~|~ Pregnancy ~|~_©_~|~ Maternal health care ~|~_©_~|~ Nutrition ~|~_©_~|~ Coordinating ~|~_©_~|~ Early warning systems,Niger,AID-FFP-G-10-00034,http://pdf.usaid.gov/pdf_docs/PA00KFWM.pdf,1359 KB,013649 - Mercy Corps,,007648 - USAID. Ofc. of Food for Peace (FFP),English,application/pdf,,,"Parry, Emilie",Food aid programs,Jan-11,,,,"Impact evaluation of Mercy Corps Niger's L.E.A.R.N., localized emergency assistance response in Niger",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjAwMTU1,Niger,,,2011-01-01,2011,NGA,NGA_2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-00K-FHS,,Footer title: Midterm assessment of a results-based financing intervention ~|~_©_~|~ Evaluated project title: Integrated health project (IHP) = Projet de sante integre (PROSANI),Final Evaluation Report,Documents,AID-660-M-13-00001,,4/1/2015 0:00,,Health service utilization ~|~_©_~|~ Quality of care ~|~_©_~|~ Access to services ~|~_©_~|~ Financing ~|~_©_~|~ Health care systems ~|~_©_~|~ Health facilities ~|~_©_~|~ Health delivery ~|~_©_~|~ Communities ~|~_©_~|~ Households,Congo DR,AID-OAA-A-10-00054,http://pdf.usaid.gov/pdf_docs/PA00KFHS.pdf,1696 KB,"001891 - International Business and Technical Consultants, Inc. (IBTCI)",,009951 - USAID. Mission to Democratic Republic of the Congo,English,application/pdf,,,"Sadaphal, Swati ~|~_©_~|~ Bongiovanni, Annette",Health finance,13-Apr-15,,,,Promoting access to quality health services : a midterm assessment of a results-based financing intervention in the Democratic Republic of Congo,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk5ODYy,,,,2015-04-01,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-00K-FD6,,Cover title: Midterm performance evaluation of the Rwanda dairy competitiveness program II (RDCP II) ~|~_©_~|~ Evaluated project title: Rwanda dairy competitiveness program II (RDCP II),Special Evaluation,Documents,AID-696-TO-15-00002 ~|~_©_~|~ AID-RAN-I-00-09-00015 ~|~_©_~|~ RAN-I-00-09-00015-00,,3/1/2015 0:00,,Dairy farms ~|~_©_~|~ Economic competition ~|~_©_~|~ Agricultural markets ~|~_©_~|~ Value chains ~|~_©_~|~ Gender equality ~|~_©_~|~ Vulnerable groups ~|~_©_~|~ Human diets ~|~_©_~|~ Beneficiary empowerment ~|~_©_~|~ Behavior change ~|~_©_~|~ Milk ~|~_©_~|~ Food consumption,Rwanda,AID-696-A-12-00002,http://pdf.usaid.gov/pdf_docs/PA00KFD6.pdf,1611 KB,"011492 - Development & Training Services, Inc. (dTS)",,"008598 - USAID. Mission to Rwanda ~|~_©_~|~ 013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research",English,application/pdf,,,"Viola, Michael ~|~_©_~|~ Lebbie, Sahr ~|~_©_~|~ et al.",Agricultural markets,20-Mar-15,,,,Midterm performance evaluation of the USAID/Rwanda dairy competitiveness program II (RDCP II),,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk5NzY0,Rwanda,,,2015-03-01,2015,RWA,RWA_2015,0.604933082890951,0.623795039636001,0.437826541274817,0.8637870422076669,,0.555555555555556,,0.178925740895832,0.515932855146117,,0.182746878547106,,,0.5600426514975041,0.855034946932436,0.305555555555556,,RWA,2015,2.0,0.6124115012267431,4.0,0.43701306400097123,BEN_2015,BFA_2016,BEN_2017,PNG_2018,BFA_2013
PA-00K-FD5,,"""Prepared under RFTOP No. SOL-696-15-000001"" ~|~_©_~|~ Cover title: Performance evaluation of the integrated improved  livelihoods project (IILP) in Rwanda",Special Evaluation,Documents,,,3/1/2015 0:00,,Livelihood ~|~_©_~|~ Integrated management ~|~_©_~|~ Communities ~|~_©_~|~ Savings ~|~_©_~|~ Access to credit ~|~_©_~|~ Literacy ~|~_©_~|~ Nutrition improvement ~|~_©_~|~ Agricultural productivity,Rwanda,AID-696-A-11-00008,http://pdf.usaid.gov/pdf_docs/PA00KFD5.pdf,1616 KB,008414 - Mendez England and Associates,,008598 - USAID. Mission to Rwanda,English,application/pdf,,,,Small scale enterprises,Mar-15,,,,Performance evaluation of the integrated improved livelihoods program (IILP) : final report,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk5NzYz,Rwanda,,,2015-03-01,2015,RWA,RWA_2015,0.604933082890951,0.623795039636001,0.437826541274817,0.8637870422076669,,0.555555555555556,,0.178925740895832,0.515932855146117,,0.182746878547106,,,0.5600426514975041,0.855034946932436,0.305555555555556,,RWA,2015,2.0,0.6124115012267431,4.0,0.43701306400097123,BEN_2015,BFA_2016,BEN_2017,PNG_2018,BFA_2013
PA-00K-FCD,,Annexes not listed in table of contents (annexes 1 through 6) have been appended ~|~_©_~|~ Project title: Strengthening household ability to respond to development opportunities II (SHOUHARDO II) ~|~_©_~|~ Related evaluation: PA-00K-HWF,Final Evaluation Report,Documents,AID-FFP-A-10-00010,,5/1/2015 0:00,,Households ~|~_©_~|~ Vulnerable groups ~|~_©_~|~ Food security ~|~_©_~|~ Malnutrition ~|~_©_~|~ Child stunting ~|~_©_~|~ Poverty reduction ~|~_©_~|~ Social inequality ~|~_©_~|~ Gender equality ~|~_©_~|~ Sanitation ~|~_©_~|~ Economic development,Bangladesh,AID-FFP-A-10-00010,http://pdf.usaid.gov/pdf_docs/PA00KFCD.pdf,4913 KB,011662 - TANGO International Inc. ~|~_©_~|~ 010850 - CARE USA,,007648 - USAID. Ofc. of Food for Peace (FFP),English,application/pdf,,,,Food aid programs,May-15,,,,Quantitative impact evaluation of the SHOUHARDO II project in Bangladesh,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk5NzQy,Bangladesh,,,2015-05-01,2015,BGD,BGD_2015,0.271418395591422,0.735793429213648,0.714733542319749,0.29893125308032004,,0.555555555555556,0.368383160926073,0.313709295621801,0.372490377740935,,0.143019296254257,,,0.429411260050091,0.22443696608853198,0.074074074074074,,BGD,2015,2.0,0.2986722933140174,3.0,0.42979930570662445,AGO_2015,MRT_2015,KHM_2016,ZWE_2014,MRT_2017
PA-00K-F8J,,"USAID contract number listed on document as 663?13?000006 ~|~_©_~|~ Evaluated project title: Pastoralist areas resilience improvement through market expansion (PRIME) ~|~_©_~|~ Project title: Agriculture knowledge, learning, documentation and policy (AKLDP)",Special Evaluation,Documents,AID-663-C-14-00002,,2/1/2015 0:00,,Agricultural markets ~|~_©_~|~ Poverty reduction ~|~_©_~|~ Agricultural productivity ~|~_©_~|~ Livestock ~|~_©_~|~ Economic competition ~|~_©_~|~ Climate change ~|~_©_~|~ Household management ~|~_©_~|~ Livelihood ~|~_©_~|~ Technological innovations ~|~_©_~|~ Nutrition improvement ~|~_©_~|~ Farming systems ~|~_©_~|~ Rangeland ~|~_©_~|~ Land management ~|~_©_~|~ Herders,Ethiopia,AID?663?A?12?00014,http://pdf.usaid.gov/pdf_docs/PA00KF8J.pdf,583 KB,041049 - Tufts University. Friedman School of Nutrition Science and Policy. Feinstein International Center,,008543 - USAID. Mission to Ethiopia,English,application/pdf,,,,Food supply,Feb-15,,,,"Pastoralist areas resilience improvement through market expansion (PRIME), Ethiopia : external mid-term performance evaluation report",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MTk5NjY0,Ethiopia,,,2015-02-01,2015,ETH,ETH_2015,0.196974086418837,0.268230703998572,0.338557993730408,0.560490052818641,,0.222222222222222,0.37329013678905704,0.166933935047441,0.388767484976439,,0.11237230419977302,,0.09284611425630498,0.48085549606258293,0.37898006730520295,0.287037037037037,,ETH,2015,2.0,0.29420774659293514,2.0,0.29956486273723026,AFG_2014,AFG_2018,AFG_2017,AGO_2018,AFG_2015
